week,indicator,inc,inc_low,inc_up,inc100,inc100_low,inc100_up,geo_insee,geo_name
201752,7,2543,761,4325,45,14,76,44,GRAND EST
201752,7,439,0,954,7,0,16,75,NOUVELLE-AQUITAINE
201752,7,1652,37,3267,21,1,41,84,AUVERGNE-RHONE-ALPES
201752,7,1261,271,2251,43,9,77,27,BOURGOGNE-FRANCHE-COMTE
201752,7,339,0,830,10,0,25,53,BRETAGNE
201752,7,358,43,673,14,2,26,24,CENTRE-VAL-DE-LOIRE
201752,7,0,0,0,0,0,0,94,CORSE
201752,7,368,0,920,3,0,8,11,ILE-DE-FRANCE
201752,7,772,0,1617,13,0,27,76,OCCITANIE
201752,7,513,0,1236,8,0,20,32,HAUTS-DE-FRANCE
201752,7,682,0,1853,20,0,54,28,NORMANDIE
201752,7,738,16,1460,20,1,39,52,PAYS-DE-LA-LOIRE
201752,7,1130,0,2334,22,0,46,93,PROVENCE-ALPES-COTE-D-AZUR
201751,7,1558,218,2898,27,3,51,44,GRAND EST
201751,7,854,0,1915,14,0,32,75,NOUVELLE-AQUITAINE
201751,7,1248,0,2496,16,0,32,84,AUVERGNE-RHONE-ALPES
201751,7,377,0,843,13,0,29,27,BOURGOGNE-FRANCHE-COMTE
201751,7,97,0,369,3,0,11,53,BRETAGNE
201751,7,274,30,518,10,1,19,24,CENTRE-VAL-DE-LOIRE
201751,7,7,0,32,2,0,10,94,CORSE
201751,7,799,0,1962,7,0,17,11,ILE-DE-FRANCE
201751,7,556,0,1239,10,0,22,76,OCCITANIE
201751,7,1024,53,1995,17,1,33,32,HAUTS-DE-FRANCE
201751,7,142,0,581,4,0,17,28,NORMANDIE
201751,7,222,0,657,6,0,18,52,PAYS-DE-LA-LOIRE
201751,7,1191,20,2362,24,1,47,93,PROVENCE-ALPES-COTE-D-AZUR
201750,7,2268,600,3936,40,11,69,44,GRAND EST
201750,7,1020,0,2321,17,0,39,75,NOUVELLE-AQUITAINE
201750,7,840,143,1537,11,2,20,84,AUVERGNE-RHONE-ALPES
201750,7,406,0,927,14,0,32,27,BOURGOGNE-FRANCHE-COMTE
201750,7,226,0,645,7,0,19,53,BRETAGNE
201750,7,517,86,948,20,4,36,24,CENTRE-VAL-DE-LOIRE
201750,7,26,0,73,8,0,22,94,CORSE
201750,7,2228,476,3980,18,4,32,11,ILE-DE-FRANCE
201750,7,304,0,755,5,0,13,76,OCCITANIE
201750,7,1423,378,2468,23,6,40,32,HAUTS-DE-FRANCE
201750,7,182,0,491,5,0,14,28,NORMANDIE
201750,7,861,73,1649,23,2,44,52,PAYS-DE-LA-LOIRE
201750,7,136,0,426,3,0,9,93,PROVENCE-ALPES-COTE-D-AZUR
201749,7,1016,57,1975,18,1,35,44,GRAND EST
201749,7,1607,0,3246,27,0,54,75,NOUVELLE-AQUITAINE
201749,7,1397,333,2461,18,5,31,84,AUVERGNE-RHONE-ALPES
201749,7,793,71,1515,27,2,52,27,BOURGOGNE-FRANCHE-COMTE
201749,7,330,0,855,10,0,26,53,BRETAGNE
201749,7,701,226,1176,27,9,45,24,CENTRE-VAL-DE-LOIRE
201749,7,86,1,171,26,0,52,94,CORSE
201749,7,800,0,1679,7,0,14,11,ILE-DE-FRANCE
201749,7,359,0,875,6,0,15,76,OCCITANIE
201749,7,1408,294,2522,23,5,41,32,HAUTS-DE-FRANCE
201749,7,691,0,1473,20,0,43,28,NORMANDIE
201749,7,585,5,1165,16,1,31,52,PAYS-DE-LA-LOIRE
201749,7,757,0,1528,15,0,30,93,PROVENCE-ALPES-COTE-D-AZUR
201748,7,369,0,815,6,0,14,44,GRAND EST
201748,7,1056,81,2031,18,2,34,75,NOUVELLE-AQUITAINE
201748,7,1481,280,2682,19,4,34,84,AUVERGNE-RHONE-ALPES
201748,7,328,0,794,11,0,27,27,BOURGOGNE-FRANCHE-COMTE
201748,7,557,0,1400,17,0,42,53,BRETAGNE
201748,7,231,0,504,9,0,19,24,CENTRE-VAL-DE-LOIRE
201748,7,27,0,77,8,0,23,94,CORSE
201748,7,1029,0,2145,8,0,17,11,ILE-DE-FRANCE
201748,7,220,0,623,4,0,11,76,OCCITANIE
201748,7,1371,213,2529,22,3,41,32,HAUTS-DE-FRANCE
201748,7,580,0,1432,17,0,42,28,NORMANDIE
201748,7,434,0,933,12,0,25,52,PAYS-DE-LA-LOIRE
201748,7,455,0,1179,9,0,23,93,PROVENCE-ALPES-COTE-D-AZUR
201747,7,441,0,1033,8,0,18,44,GRAND EST
201747,7,889,0,2089,15,0,35,75,NOUVELLE-AQUITAINE
201747,7,806,0,1668,10,0,21,84,AUVERGNE-RHONE-ALPES
201747,7,198,0,499,7,0,17,27,BOURGOGNE-FRANCHE-COMTE
201747,7,1273,12,2534,38,0,76,53,BRETAGNE
201747,7,400,92,708,15,3,27,24,CENTRE-VAL-DE-LOIRE
201747,7,16,0,52,5,0,16,94,CORSE
201747,7,894,0,1942,7,0,16,11,ILE-DE-FRANCE
201747,7,455,0,1031,8,0,18,76,OCCITANIE
201747,7,1261,245,2277,21,4,38,32,HAUTS-DE-FRANCE
201747,7,602,0,1371,18,0,41,28,NORMANDIE
201747,7,723,57,1389,19,1,37,52,PAYS-DE-LA-LOIRE
201747,7,413,0,910,8,0,18,93,PROVENCE-ALPES-COTE-D-AZUR
201746,7,675,0,1476,12,0,26,44,GRAND EST
201746,7,252,0,731,4,0,12,75,NOUVELLE-AQUITAINE
201746,7,734,0,1570,9,0,20,84,AUVERGNE-RHONE-ALPES
201746,7,90,0,397,3,0,14,27,BOURGOGNE-FRANCHE-COMTE
201746,7,659,0,1451,20,0,44,53,BRETAGNE
201746,7,112,0,275,4,0,10,24,CENTRE-VAL-DE-LOIRE
201746,7,18,0,53,6,0,17,94,CORSE
201746,7,684,0,1596,6,0,14,11,ILE-DE-FRANCE
201746,7,103,0,378,2,0,7,76,OCCITANIE
201746,7,765,38,1492,13,1,25,32,HAUTS-DE-FRANCE
201746,7,47,0,187,1,0,5,28,NORMANDIE
201746,7,309,0,737,8,0,19,52,PAYS-DE-LA-LOIRE
201746,7,1229,0,2630,24,0,52,93,PROVENCE-ALPES-COTE-D-AZUR
201745,7,752,0,1682,13,0,29,44,GRAND EST
201745,7,241,0,776,4,0,13,75,NOUVELLE-AQUITAINE
201745,7,530,0,1296,7,0,17,84,AUVERGNE-RHONE-ALPES
201745,7,283,0,776,10,0,27,27,BOURGOGNE-FRANCHE-COMTE
201745,7,595,0,1225,18,0,37,53,BRETAGNE
201745,7,18,0,77,1,0,3,24,CENTRE-VAL-DE-LOIRE
201745,7,33,0,88,10,0,27,94,CORSE
201745,7,160,0,473,1,0,4,11,ILE-DE-FRANCE
201745,7,481,0,1111,8,0,19,76,OCCITANIE
201745,7,1756,348,3164,29,6,52,32,HAUTS-DE-FRANCE
201745,7,0,0,0,0,0,0,28,NORMANDIE
201745,7,66,0,250,2,0,7,52,PAYS-DE-LA-LOIRE
201745,7,331,0,1183,7,0,24,93,PROVENCE-ALPES-COTE-D-AZUR
201744,7,820,0,1781,14,0,31,44,GRAND EST
201744,7,487,0,1313,8,0,22,75,NOUVELLE-AQUITAINE
201744,7,773,0,1737,10,0,22,84,AUVERGNE-RHONE-ALPES
201744,7,80,0,328,3,0,12,27,BOURGOGNE-FRANCHE-COMTE
201744,7,591,0,1522,18,0,46,53,BRETAGNE
201744,7,209,0,451,8,0,17,24,CENTRE-VAL-DE-LOIRE
201744,7,68,0,150,21,0,46,94,CORSE
201744,7,96,0,334,1,0,3,11,ILE-DE-FRANCE
201744,7,214,0,563,4,0,10,76,OCCITANIE
201744,7,545,0,1484,9,0,24,32,HAUTS-DE-FRANCE
201744,7,1016,0,2343,30,0,69,28,NORMANDIE
201744,7,69,0,259,2,0,7,52,PAYS-DE-LA-LOIRE
201744,7,674,0,1771,13,0,35,93,PROVENCE-ALPES-COTE-D-AZUR
201743,7,992,0,2595,17,0,45,44,GRAND EST
201743,7,616,0,1457,10,0,24,75,NOUVELLE-AQUITAINE
201743,7,916,0,1907,12,0,24,84,AUVERGNE-RHONE-ALPES
201743,7,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
201743,7,642,0,1406,19,0,42,53,BRETAGNE
201743,7,199,0,461,8,0,18,24,CENTRE-VAL-DE-LOIRE
201743,7,26,0,89,8,0,27,94,CORSE
201743,7,759,0,1781,6,0,14,11,ILE-DE-FRANCE
201743,7,454,0,1124,8,0,20,76,OCCITANIE
201743,7,246,0,743,4,0,12,32,HAUTS-DE-FRANCE
201743,7,589,0,1569,17,0,46,28,NORMANDIE
201743,7,260,0,770,7,0,21,52,PAYS-DE-LA-LOIRE
201743,7,520,0,1229,10,0,24,93,PROVENCE-ALPES-COTE-D-AZUR
201742,7,1075,0,2689,19,0,47,44,GRAND EST
201742,7,623,0,1737,10,0,29,75,NOUVELLE-AQUITAINE
201742,7,533,0,1300,7,0,17,84,AUVERGNE-RHONE-ALPES
201742,7,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
201742,7,0,0,0,0,0,0,53,BRETAGNE
201742,7,279,0,581,11,0,22,24,CENTRE-VAL-DE-LOIRE
201742,7,34,0,94,10,0,29,94,CORSE
201742,7,37,0,182,0,0,1,11,ILE-DE-FRANCE
201742,7,506,0,1165,9,0,20,76,OCCITANIE
201742,7,960,0,2148,16,0,35,32,HAUTS-DE-FRANCE
201742,7,74,0,389,2,0,11,28,NORMANDIE
201742,7,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
201742,7,566,0,1333,11,0,26,93,PROVENCE-ALPES-COTE-D-AZUR
201741,7,673,0,1604,12,0,28,44,GRAND EST
201741,7,93,0,291,2,0,5,75,NOUVELLE-AQUITAINE
201741,7,504,0,1180,6,0,14,84,AUVERGNE-RHONE-ALPES
201741,7,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
201741,7,179,0,529,5,0,15,53,BRETAGNE
201741,7,534,64,1004,20,2,38,24,CENTRE-VAL-DE-LOIRE
201741,7,12,0,42,4,0,13,94,CORSE
201741,7,0,0,0,0,0,0,11,ILE-DE-FRANCE
201741,7,257,0,768,4,0,13,76,OCCITANIE
201741,7,144,0,632,2,0,10,32,HAUTS-DE-FRANCE
201741,7,134,0,479,4,0,14,28,NORMANDIE
201741,7,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
201741,7,293,0,998,6,0,20,93,PROVENCE-ALPES-COTE-D-AZUR
201740,7,245,0,661,4,0,11,44,GRAND EST
201740,7,239,0,902,4,0,15,75,NOUVELLE-AQUITAINE
201740,7,486,0,1182,6,0,15,84,AUVERGNE-RHONE-ALPES
201740,7,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
201740,7,0,0,0,0,0,0,53,BRETAGNE
201740,7,635,150,1120,24,6,42,24,CENTRE-VAL-DE-LOIRE
201740,7,3,0,17,1,0,5,94,CORSE
201740,7,547,0,1619,5,0,14,11,ILE-DE-FRANCE
201740,7,254,0,709,4,0,12,76,OCCITANIE
201740,7,867,0,2003,14,0,33,32,HAUTS-DE-FRANCE
201740,7,334,0,844,10,0,25,28,NORMANDIE
201740,7,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
201740,7,2260,0,4619,45,0,92,93,PROVENCE-ALPES-COTE-D-AZUR
201739,7,0,0,0,0,0,0,44,GRAND EST
201739,7,174,0,574,3,0,10,75,NOUVELLE-AQUITAINE
201739,7,215,0,654,3,0,9,84,AUVERGNE-RHONE-ALPES
201739,7,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
201739,7,285,0,887,8,0,26,53,BRETAGNE
201739,7,67,0,228,3,0,9,24,CENTRE-VAL-DE-LOIRE
201739,7,0,0,0,0,0,0,94,CORSE
201739,7,227,0,579,2,0,5,11,ILE-DE-FRANCE
201739,7,167,0,565,3,0,10,76,OCCITANIE
201739,7,788,0,1838,13,0,30,32,HAUTS-DE-FRANCE
201739,7,173,0,563,5,0,16,28,NORMANDIE
201739,7,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
201739,7,614,0,1817,12,0,36,93,PROVENCE-ALPES-COTE-D-AZUR
201738,7,0,0,0,0,0,0,44,GRAND EST
201738,7,76,0,260,1,0,4,75,NOUVELLE-AQUITAINE
201738,7,35,0,124,0,0,1,84,AUVERGNE-RHONE-ALPES
201738,7,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
201738,7,187,0,658,6,0,20,53,BRETAGNE
201738,7,320,0,658,12,0,25,24,CENTRE-VAL-DE-LOIRE
201738,7,0,0,0,0,0,0,94,CORSE
201738,7,56,0,229,0,0,1,11,ILE-DE-FRANCE
201738,7,236,0,668,4,0,11,76,OCCITANIE
201738,7,461,0,1119,8,0,19,32,HAUTS-DE-FRANCE
201738,7,348,0,872,10,0,25,28,NORMANDIE
201738,7,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
201738,7,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
201737,7,191,0,566,3,0,10,44,GRAND EST
201737,7,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
201737,7,102,0,414,1,0,5,84,AUVERGNE-RHONE-ALPES
201737,7,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
201737,7,95,0,390,3,0,12,53,BRETAGNE
201737,7,199,0,466,8,0,18,24,CENTRE-VAL-DE-LOIRE
201737,7,0,0,0,0,0,0,94,CORSE
201737,7,323,0,771,3,0,7,11,ILE-DE-FRANCE
201737,7,120,0,430,2,0,7,76,OCCITANIE
201737,7,168,0,558,3,0,9,32,HAUTS-DE-FRANCE
201737,7,84,0,357,2,0,10,28,NORMANDIE
201737,7,298,0,789,8,0,21,52,PAYS-DE-LA-LOIRE
201737,7,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
201736,7,0,0,0,0,0,0,44,GRAND EST
201736,7,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
201736,7,242,0,781,3,0,10,84,AUVERGNE-RHONE-ALPES
201736,7,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
201736,7,0,0,0,0,0,0,53,BRETAGNE
201736,7,183,0,454,7,0,17,24,CENTRE-VAL-DE-LOIRE
201736,7,29,0,76,9,0,23,94,CORSE
201736,7,369,0,815,3,0,7,11,ILE-DE-FRANCE
201736,7,0,0,0,0,0,0,76,OCCITANIE
201736,7,258,0,764,4,0,12,32,HAUTS-DE-FRANCE
201736,7,294,0,1017,9,0,30,28,NORMANDIE
201736,7,82,0,294,2,0,8,52,PAYS-DE-LA-LOIRE
201736,7,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
201735,7,294,0,721,5,0,13,44,GRAND EST
201735,7,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
201735,7,312,0,865,4,0,11,84,AUVERGNE-RHONE-ALPES
201735,7,64,0,241,2,0,8,27,BOURGOGNE-FRANCHE-COMTE
201735,7,178,0,528,5,0,15,53,BRETAGNE
201735,7,223,0,622,8,0,23,24,CENTRE-VAL-DE-LOIRE
201735,7,31,0,92,10,0,29,94,CORSE
201735,7,2830,0,6102,23,0,50,11,ILE-DE-FRANCE
201735,7,297,0,926,5,0,16,76,OCCITANIE
201735,7,78,0,452,1,0,7,32,HAUTS-DE-FRANCE
201735,7,218,0,590,6,0,17,28,NORMANDIE
201735,7,48,0,192,1,0,5,52,PAYS-DE-LA-LOIRE
201735,7,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
201734,7,403,0,943,7,0,17,44,GRAND EST
201734,7,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
201734,7,489,0,1176,6,0,15,84,AUVERGNE-RHONE-ALPES
201734,7,134,0,348,5,0,12,27,BOURGOGNE-FRANCHE-COMTE
201734,7,0,0,0,0,0,0,53,BRETAGNE
201734,7,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
201734,7,14,0,51,4,0,15,94,CORSE
201734,7,1703,0,4226,14,0,35,11,ILE-DE-FRANCE
201734,7,28,0,175,0,0,3,76,OCCITANIE
201734,7,825,0,2182,14,0,36,32,HAUTS-DE-FRANCE
201734,7,243,0,620,7,0,18,28,NORMANDIE
201734,7,129,0,463,3,0,12,52,PAYS-DE-LA-LOIRE
201734,7,145,0,781,3,0,16,93,PROVENCE-ALPES-COTE-D-AZUR
201733,7,0,0,0,0,0,0,44,GRAND EST
201733,7,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
201733,7,1009,0,2308,13,0,29,84,AUVERGNE-RHONE-ALPES
201733,7,139,0,466,5,0,16,27,BOURGOGNE-FRANCHE-COMTE
201733,7,0,0,0,0,0,0,53,BRETAGNE
201733,7,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
201733,7,0,0,0,0,0,0,94,CORSE
201733,7,1701,0,6416,14,0,53,11,ILE-DE-FRANCE
201733,7,0,0,0,0,0,0,76,OCCITANIE
201733,7,1229,0,2711,20,0,44,32,HAUTS-DE-FRANCE
201733,7,0,0,0,0,0,0,28,NORMANDIE
201733,7,40,0,182,1,0,5,52,PAYS-DE-LA-LOIRE
201733,7,532,0,1698,11,0,34,93,PROVENCE-ALPES-COTE-D-AZUR
201732,7,359,0,908,6,0,16,44,GRAND EST
201732,7,146,0,846,2,0,14,75,NOUVELLE-AQUITAINE
201732,7,318,0,716,4,0,9,84,AUVERGNE-RHONE-ALPES
201732,7,712,0,1680,24,0,57,27,BOURGOGNE-FRANCHE-COMTE
201732,7,0,0,0,0,0,0,53,BRETAGNE
201732,7,167,0,494,6,0,18,24,CENTRE-VAL-DE-LOIRE
201732,7,11,0,50,3,0,15,94,CORSE
201732,7,611,0,1643,5,0,14,11,ILE-DE-FRANCE
201732,7,0,0,0,0,0,0,76,OCCITANIE
201732,7,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
201732,7,145,0,430,4,0,12,28,NORMANDIE
201732,7,124,0,414,3,0,11,52,PAYS-DE-LA-LOIRE
201732,7,1036,0,3099,21,0,62,93,PROVENCE-ALPES-COTE-D-AZUR
201731,7,478,0,1034,8,0,18,44,GRAND EST
201731,7,887,0,2152,15,0,36,75,NOUVELLE-AQUITAINE
201731,7,733,0,1483,9,0,18,84,AUVERGNE-RHONE-ALPES
201731,7,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
201731,7,314,0,757,9,0,22,53,BRETAGNE
201731,7,109,0,323,4,0,12,24,CENTRE-VAL-DE-LOIRE
201731,7,97,0,233,30,0,72,94,CORSE
201731,7,1088,0,2903,9,0,24,11,ILE-DE-FRANCE
201731,7,0,0,0,0,0,0,76,OCCITANIE
201731,7,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
201731,7,190,0,562,6,0,17,28,NORMANDIE
201731,7,482,0,1162,13,0,31,52,PAYS-DE-LA-LOIRE
201731,7,1053,0,2664,21,0,53,93,PROVENCE-ALPES-COTE-D-AZUR
201730,7,624,0,1372,11,0,24,44,GRAND EST
201730,7,133,0,476,2,0,8,75,NOUVELLE-AQUITAINE
201730,7,794,0,1612,10,0,20,84,AUVERGNE-RHONE-ALPES
201730,7,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
201730,7,310,0,740,9,0,22,53,BRETAGNE
201730,7,191,0,568,7,0,21,24,CENTRE-VAL-DE-LOIRE
201730,7,57,0,125,18,0,39,94,CORSE
201730,7,1321,0,3240,11,0,27,11,ILE-DE-FRANCE
201730,7,26,0,129,0,0,2,76,OCCITANIE
201730,7,550,0,1588,9,0,26,32,HAUTS-DE-FRANCE
201730,7,0,0,0,0,0,0,28,NORMANDIE
201730,7,327,0,1131,9,0,30,52,PAYS-DE-LA-LOIRE
201730,7,2444,0,5620,48,0,111,93,PROVENCE-ALPES-COTE-D-AZUR
201729,7,598,69,1127,11,2,20,44,GRAND EST
201729,7,357,0,1341,6,0,22,75,NOUVELLE-AQUITAINE
201729,7,2557,1255,3859,32,16,48,84,AUVERGNE-RHONE-ALPES
201729,7,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
201729,7,1061,21,2101,32,1,63,53,BRETAGNE
201729,7,350,0,770,13,0,29,24,CENTRE-VAL-DE-LOIRE
201729,7,81,0,173,25,0,53,94,CORSE
201729,7,2190,0,5539,18,0,46,11,ILE-DE-FRANCE
201729,7,533,0,1460,9,0,25,76,OCCITANIE
201729,7,2081,351,3811,34,6,62,32,HAUTS-DE-FRANCE
201729,7,217,0,642,6,0,18,28,NORMANDIE
201729,7,899,0,2116,24,0,56,52,PAYS-DE-LA-LOIRE
201729,7,4384,168,8600,87,3,171,93,PROVENCE-ALPES-COTE-D-AZUR
201728,7,1445,0,3099,25,0,54,44,GRAND EST
201728,7,1614,0,3343,27,0,56,75,NOUVELLE-AQUITAINE
201728,7,1596,445,2747,20,6,34,84,AUVERGNE-RHONE-ALPES
201728,7,431,0,924,15,0,32,27,BOURGOGNE-FRANCHE-COMTE
201728,7,715,0,2116,21,0,63,53,BRETAGNE
201728,7,298,0,798,11,0,30,24,CENTRE-VAL-DE-LOIRE
201728,7,21,0,69,6,0,21,94,CORSE
201728,7,1838,0,4040,15,0,33,11,ILE-DE-FRANCE
201728,7,1359,0,2870,23,0,49,76,OCCITANIE
201728,7,1034,0,2195,17,0,36,32,HAUTS-DE-FRANCE
201728,7,0,0,0,0,0,0,28,NORMANDIE
201728,7,554,0,1365,15,0,37,52,PAYS-DE-LA-LOIRE
201728,7,2571,0,5635,51,0,112,93,PROVENCE-ALPES-COTE-D-AZUR
201727,7,211,0,605,4,0,11,44,GRAND EST
201727,7,1126,0,2503,19,0,42,75,NOUVELLE-AQUITAINE
201727,7,1913,393,3433,24,5,43,84,AUVERGNE-RHONE-ALPES
201727,7,875,159,1591,30,5,55,27,BOURGOGNE-FRANCHE-COMTE
201727,7,37,0,264,1,0,8,53,BRETAGNE
201727,7,252,0,539,10,0,21,24,CENTRE-VAL-DE-LOIRE
201727,7,19,0,59,6,0,18,94,CORSE
201727,7,3803,0,8847,31,0,73,11,ILE-DE-FRANCE
201727,7,1088,63,2113,19,1,37,76,OCCITANIE
201727,7,608,0,1476,10,0,24,32,HAUTS-DE-FRANCE
201727,7,262,0,654,8,0,19,28,NORMANDIE
201727,7,943,64,1822,25,2,48,52,PAYS-DE-LA-LOIRE
201727,7,920,0,2392,18,0,47,93,PROVENCE-ALPES-COTE-D-AZUR
201726,7,2213,321,4105,39,6,72,44,GRAND EST
201726,7,780,0,2244,13,0,37,75,NOUVELLE-AQUITAINE
201726,7,1047,79,2015,13,1,25,84,AUVERGNE-RHONE-ALPES
201726,7,189,0,477,7,0,17,27,BOURGOGNE-FRANCHE-COMTE
201726,7,1687,0,3602,50,0,107,53,BRETAGNE
201726,7,115,0,278,4,0,10,24,CENTRE-VAL-DE-LOIRE
201726,7,68,0,158,21,0,49,94,CORSE
201726,7,1132,190,2074,9,1,17,11,ILE-DE-FRANCE
201726,7,257,0,750,4,0,12,76,OCCITANIE
201726,7,1619,299,2939,27,5,49,32,HAUTS-DE-FRANCE
201726,7,228,0,643,7,0,19,28,NORMANDIE
201726,7,1132,320,1944,30,8,52,52,PAYS-DE-LA-LOIRE
201726,7,101,0,464,2,0,9,93,PROVENCE-ALPES-COTE-D-AZUR
201725,7,1080,0,2287,19,0,40,44,GRAND EST
201725,7,568,0,1240,9,0,20,75,NOUVELLE-AQUITAINE
201725,7,2767,1206,4328,35,15,55,84,AUVERGNE-RHONE-ALPES
201725,7,394,0,959,14,0,33,27,BOURGOGNE-FRANCHE-COMTE
201725,7,2012,0,4124,60,0,123,53,BRETAGNE
201725,7,550,136,964,21,5,37,24,CENTRE-VAL-DE-LOIRE
201725,7,199,51,347,61,15,107,94,CORSE
201725,7,3504,0,8456,29,0,70,11,ILE-DE-FRANCE
201725,7,1932,519,3345,33,9,57,76,OCCITANIE
201725,7,1858,471,3245,30,7,53,32,HAUTS-DE-FRANCE
201725,7,153,0,464,4,0,13,28,NORMANDIE
201725,7,1611,115,3107,43,3,83,52,PAYS-DE-LA-LOIRE
201725,7,1326,0,2802,26,0,55,93,PROVENCE-ALPES-COTE-D-AZUR
201724,7,1957,336,3578,34,5,63,44,GRAND EST
201724,7,1048,0,2260,17,0,37,75,NOUVELLE-AQUITAINE
201724,7,810,117,1503,10,1,19,84,AUVERGNE-RHONE-ALPES
201724,7,1533,532,2534,53,19,87,27,BOURGOGNE-FRANCHE-COMTE
201724,7,1472,0,2959,44,0,88,53,BRETAGNE
201724,7,349,30,668,13,1,25,24,CENTRE-VAL-DE-LOIRE
201724,7,42,0,107,13,0,33,94,CORSE
201724,7,3185,357,6013,26,3,49,11,ILE-DE-FRANCE
201724,7,1154,29,2279,20,1,39,76,OCCITANIE
201724,7,1897,516,3278,31,8,54,32,HAUTS-DE-FRANCE
201724,7,58,0,220,2,0,7,28,NORMANDIE
201724,7,1413,326,2500,38,9,67,52,PAYS-DE-LA-LOIRE
201724,7,467,0,1522,9,0,30,93,PROVENCE-ALPES-COTE-D-AZUR
201723,7,740,0,1508,13,0,27,44,GRAND EST
201723,7,1420,0,3172,24,0,53,75,NOUVELLE-AQUITAINE
201723,7,2250,673,3827,28,8,48,84,AUVERGNE-RHONE-ALPES
201723,7,842,21,1663,29,1,57,27,BOURGOGNE-FRANCHE-COMTE
201723,7,493,0,1344,15,0,40,53,BRETAGNE
201723,7,547,0,1104,21,0,42,24,CENTRE-VAL-DE-LOIRE
201723,7,39,0,94,12,0,29,94,CORSE
201723,7,2410,83,4737,20,1,39,11,ILE-DE-FRANCE
201723,7,1297,243,2351,22,4,40,76,OCCITANIE
201723,7,1428,146,2710,23,2,44,32,HAUTS-DE-FRANCE
201723,7,538,0,1399,16,0,41,28,NORMANDIE
201723,7,1716,188,3244,46,5,87,52,PAYS-DE-LA-LOIRE
201723,7,1313,0,2783,26,0,55,93,PROVENCE-ALPES-COTE-D-AZUR
201722,7,963,103,1823,17,2,32,44,GRAND EST
201722,7,2356,406,4306,39,7,71,75,NOUVELLE-AQUITAINE
201722,7,1792,394,3190,23,5,41,84,AUVERGNE-RHONE-ALPES
201722,7,1036,197,1875,36,7,65,27,BOURGOGNE-FRANCHE-COMTE
201722,7,635,0,1603,19,0,48,53,BRETAGNE
201722,7,249,0,544,9,0,20,24,CENTRE-VAL-DE-LOIRE
201722,7,75,0,152,23,0,47,94,CORSE
201722,7,2670,56,5284,22,0,44,11,ILE-DE-FRANCE
201722,7,1082,0,2191,19,0,38,76,OCCITANIE
201722,7,2539,726,4352,42,12,72,32,HAUTS-DE-FRANCE
201722,7,302,0,820,9,0,24,28,NORMANDIE
201722,7,4649,1761,7537,123,46,200,52,PAYS-DE-LA-LOIRE
201722,7,834,0,2014,17,0,40,93,PROVENCE-ALPES-COTE-D-AZUR
201721,7,1422,0,3014,25,0,53,44,GRAND EST
201721,7,1860,0,3793,31,0,63,75,NOUVELLE-AQUITAINE
201721,7,1378,0,2890,17,0,36,84,AUVERGNE-RHONE-ALPES
201721,7,424,0,920,15,0,32,27,BOURGOGNE-FRANCHE-COMTE
201721,7,1140,188,2092,34,6,62,53,BRETAGNE
201721,7,327,0,691,12,0,26,24,CENTRE-VAL-DE-LOIRE
201721,7,52,0,118,16,0,36,94,CORSE
201721,7,5675,834,10516,47,7,87,11,ILE-DE-FRANCE
201721,7,2042,291,3793,35,5,65,76,OCCITANIE
201721,7,2465,734,4196,40,12,68,32,HAUTS-DE-FRANCE
201721,7,0,0,0,0,0,0,28,NORMANDIE
201721,7,1070,0,2691,28,0,71,52,PAYS-DE-LA-LOIRE
201721,7,3231,317,6145,64,6,122,93,PROVENCE-ALPES-COTE-D-AZUR
201720,7,2662,0,5521,47,0,97,44,GRAND EST
