week,indicator,inc,inc_low,inc_up,inc100,inc100_low,inc100_up,geo_insee,geo_name
201752,3,16085,11708,20462,283,206,360,44,GRAND EST
201752,3,29458,22201,36715,490,369,611,75,NOUVELLE-AQUITAINE
201752,3,44249,37589,50909,556,472,640,84,AUVERGNE-RHONE-ALPES
201752,3,6750,4422,9078,232,152,312,27,BOURGOGNE-FRANCHE-COMTE
201752,3,13675,10253,17097,407,305,509,53,BRETAGNE
201752,3,10074,8035,12113,381,304,458,24,CENTRE-VAL-DE-LOIRE
201752,3,284,116,452,87,36,138,94,CORSE
201752,3,48723,38697,58749,402,319,485,11,ILE-DE-FRANCE
201752,3,19651,14466,24836,337,248,426,76,OCCITANIE
201752,3,22604,17815,27393,370,292,448,32,HAUTS-DE-FRANCE
201752,3,14823,9949,19697,434,291,577,28,NORMANDIE
201752,3,13511,9973,17049,359,265,453,52,PAYS-DE-LA-LOIRE
201752,3,38343,31602,45084,761,627,895,93,PROVENCE-ALPES-COTE-D-AZUR
201751,3,12933,9388,16478,228,166,290,44,GRAND EST
201751,3,23242,16561,29923,387,276,498,75,NOUVELLE-AQUITAINE
201751,3,30373,25053,35693,382,315,449,84,AUVERGNE-RHONE-ALPES
201751,3,3416,1707,5125,118,59,177,27,BOURGOGNE-FRANCHE-COMTE
201751,3,13146,10015,16277,391,298,484,53,BRETAGNE
201751,3,8446,6728,10164,320,255,385,24,CENTRE-VAL-DE-LOIRE
201751,3,327,156,498,100,48,152,94,CORSE
201751,3,49403,40654,58152,408,336,480,11,ILE-DE-FRANCE
201751,3,18199,13706,22692,312,235,389,76,OCCITANIE
201751,3,20375,16131,24619,334,264,404,32,HAUTS-DE-FRANCE
201751,3,10294,6883,13705,301,201,401,28,NORMANDIE
201751,3,6876,4356,9396,183,116,250,52,PAYS-DE-LA-LOIRE
201751,3,25149,20091,30207,499,399,599,93,PROVENCE-ALPES-COTE-D-AZUR
201750,3,6032,3528,8536,106,62,150,44,GRAND EST
201750,3,10467,6278,14656,174,104,244,75,NOUVELLE-AQUITAINE
201750,3,14124,11061,17187,178,140,216,84,AUVERGNE-RHONE-ALPES
201750,3,1782,384,3180,61,13,109,27,BOURGOGNE-FRANCHE-COMTE
201750,3,9568,6954,12182,285,207,363,53,BRETAGNE
201750,3,4218,3050,5386,160,116,204,24,CENTRE-VAL-DE-LOIRE
201750,3,206,71,341,63,22,104,94,CORSE
201750,3,39953,32596,47310,330,269,391,11,ILE-DE-FRANCE
201750,3,7622,5284,9960,131,91,171,76,OCCITANIE
201750,3,7138,4843,9433,117,79,155,32,HAUTS-DE-FRANCE
201750,3,7538,4898,10178,221,144,298,28,NORMANDIE
201750,3,5768,3291,8245,153,87,219,52,PAYS-DE-LA-LOIRE
201750,3,13571,9107,18035,269,180,358,93,PROVENCE-ALPES-COTE-D-AZUR
201749,3,3013,1241,4785,53,22,84,44,GRAND EST
201749,3,5751,3270,8232,96,55,137,75,NOUVELLE-AQUITAINE
201749,3,6111,4123,8099,77,52,102,84,AUVERGNE-RHONE-ALPES
201749,3,512,0,1228,18,0,43,27,BOURGOGNE-FRANCHE-COMTE
201749,3,3995,2265,5725,119,68,170,53,BRETAGNE
201749,3,2669,1715,3623,101,65,137,24,CENTRE-VAL-DE-LOIRE
201749,3,247,103,391,76,32,120,94,CORSE
201749,3,16952,12002,21902,140,99,181,11,ILE-DE-FRANCE
201749,3,3654,2073,5235,63,36,90,76,OCCITANIE
201749,3,2851,1244,4458,47,21,73,32,HAUTS-DE-FRANCE
201749,3,3336,1532,5140,98,45,151,28,NORMANDIE
201749,3,1823,219,3427,48,5,91,52,PAYS-DE-LA-LOIRE
201749,3,7274,4908,9640,144,97,191,93,PROVENCE-ALPES-COTE-D-AZUR
201748,3,2456,1066,3846,43,19,67,44,GRAND EST
201748,3,4222,1767,6677,70,29,111,75,NOUVELLE-AQUITAINE
201748,3,3803,2196,5410,48,28,68,84,AUVERGNE-RHONE-ALPES
201748,3,586,0,1260,20,0,43,27,BOURGOGNE-FRANCHE-COMTE
201748,3,2526,830,4222,75,25,125,53,BRETAGNE
201748,3,1641,871,2411,62,33,91,24,CENTRE-VAL-DE-LOIRE
201748,3,126,25,227,39,8,70,94,CORSE
201748,3,9566,5962,13170,79,49,109,11,ILE-DE-FRANCE
201748,3,2251,966,3536,39,17,61,76,OCCITANIE
201748,3,1817,490,3144,30,8,52,32,HAUTS-DE-FRANCE
201748,3,1067,209,1925,31,6,56,28,NORMANDIE
201748,3,1536,341,2731,41,9,73,52,PAYS-DE-LA-LOIRE
201748,3,3161,1471,4851,63,29,97,93,PROVENCE-ALPES-COTE-D-AZUR
201747,3,899,47,1751,16,1,31,44,GRAND EST
201747,3,1918,432,3404,32,7,57,75,NOUVELLE-AQUITAINE
201747,3,2052,752,3352,26,10,42,84,AUVERGNE-RHONE-ALPES
201747,3,34,0,212,1,0,7,27,BOURGOGNE-FRANCHE-COMTE
201747,3,2742,956,4528,82,29,135,53,BRETAGNE
201747,3,690,232,1148,26,9,43,24,CENTRE-VAL-DE-LOIRE
201747,3,106,11,201,33,4,62,94,CORSE
201747,3,3561,1543,5579,29,12,46,11,ILE-DE-FRANCE
201747,3,2190,1022,3358,38,18,58,76,OCCITANIE
201747,3,2836,1264,4408,46,20,72,32,HAUTS-DE-FRANCE
201747,3,1080,182,1978,32,6,58,28,NORMANDIE
201747,3,1411,328,2494,37,8,66,52,PAYS-DE-LA-LOIRE
201747,3,2186,692,3680,43,13,73,93,PROVENCE-ALPES-COTE-D-AZUR
201746,3,938,16,1860,17,1,33,44,GRAND EST
201746,3,502,0,1090,8,0,18,75,NOUVELLE-AQUITAINE
201746,3,1774,563,2985,22,7,37,84,AUVERGNE-RHONE-ALPES
201746,3,113,0,456,4,0,16,27,BOURGOGNE-FRANCHE-COMTE
201746,3,1040,62,2018,31,2,60,53,BRETAGNE
201746,3,301,27,575,11,1,21,24,CENTRE-VAL-DE-LOIRE
201746,3,83,8,158,25,2,48,94,CORSE
201746,3,4854,1968,7740,40,16,64,11,ILE-DE-FRANCE
201746,3,250,0,625,4,0,10,76,OCCITANIE
201746,3,1402,320,2484,23,5,41,32,HAUTS-DE-FRANCE
201746,3,941,140,1742,28,5,51,28,NORMANDIE
201746,3,235,0,596,6,0,16,52,PAYS-DE-LA-LOIRE
201746,3,1433,117,2749,28,2,54,93,PROVENCE-ALPES-COTE-D-AZUR
201745,3,681,0,1390,12,0,24,44,GRAND EST
201745,3,1294,0,3461,22,0,58,75,NOUVELLE-AQUITAINE
201745,3,2430,904,3956,31,12,50,84,AUVERGNE-RHONE-ALPES
201745,3,565,0,1246,19,0,42,27,BOURGOGNE-FRANCHE-COMTE
201745,3,1094,233,1955,33,7,59,53,BRETAGNE
201745,3,200,0,435,8,0,17,24,CENTRE-VAL-DE-LOIRE
201745,3,55,0,123,17,0,38,94,CORSE
201745,3,3612,1190,6034,30,10,50,11,ILE-DE-FRANCE
201745,3,293,0,772,5,0,13,76,OCCITANIE
201745,3,1252,59,2445,21,1,41,32,HAUTS-DE-FRANCE
201745,3,0,0,0,0,0,0,28,NORMANDIE
201745,3,76,0,272,2,0,7,52,PAYS-DE-LA-LOIRE
201745,3,1466,168,2764,29,3,55,93,PROVENCE-ALPES-COTE-D-AZUR
201744,3,860,0,2021,15,0,35,44,GRAND EST
201744,3,1325,0,2668,22,0,44,75,NOUVELLE-AQUITAINE
201744,3,1619,503,2735,20,6,34,84,AUVERGNE-RHONE-ALPES
201744,3,484,0,1084,17,0,38,27,BOURGOGNE-FRANCHE-COMTE
201744,3,842,0,1708,25,0,51,53,BRETAGNE
201744,3,56,0,212,2,0,8,24,CENTRE-VAL-DE-LOIRE
201744,3,0,0,0,0,0,0,94,CORSE
201744,3,200,0,581,2,0,5,11,ILE-DE-FRANCE
201744,3,134,0,378,2,0,6,76,OCCITANIE
201744,3,1121,0,2456,18,0,40,32,HAUTS-DE-FRANCE
201744,3,54,0,205,2,0,6,28,NORMANDIE
201744,3,59,0,235,2,0,7,52,PAYS-DE-LA-LOIRE
201744,3,780,0,1781,15,0,35,93,PROVENCE-ALPES-COTE-D-AZUR
201743,3,825,0,1808,15,0,32,44,GRAND EST
201743,3,352,0,973,6,0,16,75,NOUVELLE-AQUITAINE
201743,3,625,71,1179,8,1,15,84,AUVERGNE-RHONE-ALPES
201743,3,432,0,980,15,0,34,27,BOURGOGNE-FRANCHE-COMTE
201743,3,781,0,1577,23,0,47,53,BRETAGNE
201743,3,236,0,563,9,0,21,24,CENTRE-VAL-DE-LOIRE
201743,3,15,0,55,5,0,17,94,CORSE
201743,3,945,0,2156,8,0,18,11,ILE-DE-FRANCE
201743,3,0,0,0,0,0,0,76,OCCITANIE
201743,3,999,0,2270,16,0,37,32,HAUTS-DE-FRANCE
201743,3,265,0,701,8,0,21,28,NORMANDIE
201743,3,130,0,491,3,0,13,52,PAYS-DE-LA-LOIRE
201743,3,816,0,1827,16,0,36,93,PROVENCE-ALPES-COTE-D-AZUR
201742,3,837,0,2167,15,0,38,44,GRAND EST
201742,3,397,0,1175,7,0,20,75,NOUVELLE-AQUITAINE
201742,3,539,0,1108,7,0,14,84,AUVERGNE-RHONE-ALPES
201742,3,846,35,1657,29,1,57,27,BOURGOGNE-FRANCHE-COMTE
201742,3,1866,458,3274,56,14,98,53,BRETAGNE
201742,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
201742,3,72,0,157,22,0,48,94,CORSE
201742,3,1963,123,3803,16,1,31,11,ILE-DE-FRANCE
201742,3,202,0,591,3,0,10,76,OCCITANIE
201742,3,935,0,1949,15,0,32,32,HAUTS-DE-FRANCE
201742,3,242,0,618,7,0,18,28,NORMANDIE
201742,3,229,0,607,6,0,16,52,PAYS-DE-LA-LOIRE
201742,3,635,0,1322,13,0,27,93,PROVENCE-ALPES-COTE-D-AZUR
201741,3,2511,635,4387,44,11,77,44,GRAND EST
201741,3,669,0,1757,11,0,29,75,NOUVELLE-AQUITAINE
201741,3,1212,213,2211,15,2,28,84,AUVERGNE-RHONE-ALPES
201741,3,160,0,446,6,0,16,27,BOURGOGNE-FRANCHE-COMTE
201741,3,1086,176,1996,32,5,59,53,BRETAGNE
201741,3,460,82,838,17,3,31,24,CENTRE-VAL-DE-LOIRE
201741,3,46,0,115,14,0,35,94,CORSE
201741,3,1857,296,3418,15,2,28,11,ILE-DE-FRANCE
201741,3,595,0,1212,10,0,21,76,OCCITANIE
201741,3,402,0,1094,7,0,18,32,HAUTS-DE-FRANCE
201741,3,85,0,302,2,0,8,28,NORMANDIE
201741,3,463,0,1046,12,0,27,52,PAYS-DE-LA-LOIRE
201741,3,1243,247,2239,25,5,45,93,PROVENCE-ALPES-COTE-D-AZUR
201740,3,1304,283,2325,23,5,41,44,GRAND EST
201740,3,769,0,1717,13,0,29,75,NOUVELLE-AQUITAINE
201740,3,2352,776,3928,30,10,50,84,AUVERGNE-RHONE-ALPES
201740,3,1008,0,2030,35,0,70,27,BOURGOGNE-FRANCHE-COMTE
201740,3,1056,37,2075,31,1,61,53,BRETAGNE
201740,3,43,0,146,2,0,6,24,CENTRE-VAL-DE-LOIRE
201740,3,65,0,139,20,0,43,94,CORSE
201740,3,2001,248,3754,17,3,31,11,ILE-DE-FRANCE
201740,3,664,0,1368,11,0,23,76,OCCITANIE
201740,3,733,0,1786,12,0,29,32,HAUTS-DE-FRANCE
201740,3,271,0,660,8,0,19,28,NORMANDIE
201740,3,338,0,878,9,0,23,52,PAYS-DE-LA-LOIRE
201740,3,435,0,1024,9,0,21,93,PROVENCE-ALPES-COTE-D-AZUR
201739,3,1237,312,2162,22,6,38,44,GRAND EST
201739,3,1403,97,2709,23,1,45,75,NOUVELLE-AQUITAINE
201739,3,1900,589,3211,24,8,40,84,AUVERGNE-RHONE-ALPES
201739,3,926,124,1728,32,4,60,27,BOURGOGNE-FRANCHE-COMTE
201739,3,536,0,1143,16,0,34,53,BRETAGNE
201739,3,480,89,871,18,3,33,24,CENTRE-VAL-DE-LOIRE
201739,3,97,2,192,30,1,59,94,CORSE
201739,3,7661,2374,12948,63,19,107,11,ILE-DE-FRANCE
201739,3,355,0,878,6,0,15,76,OCCITANIE
201739,3,1592,79,3105,26,1,51,32,HAUTS-DE-FRANCE
201739,3,93,0,298,3,0,9,28,NORMANDIE
201739,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
201739,3,406,0,981,8,0,19,93,PROVENCE-ALPES-COTE-D-AZUR
201738,3,0,0,0,0,0,0,44,GRAND EST
201738,3,2028,0,5224,34,0,87,75,NOUVELLE-AQUITAINE
201738,3,2579,1074,4084,32,13,51,84,AUVERGNE-RHONE-ALPES
201738,3,665,0,1362,23,0,47,27,BOURGOGNE-FRANCHE-COMTE
201738,3,1188,0,2618,35,0,78,53,BRETAGNE
201738,3,336,0,694,13,0,27,24,CENTRE-VAL-DE-LOIRE
201738,3,15,0,47,5,0,15,94,CORSE
201738,3,1065,0,2541,9,0,21,11,ILE-DE-FRANCE
201738,3,237,0,715,4,0,12,76,OCCITANIE
201738,3,2758,1077,4439,45,17,73,32,HAUTS-DE-FRANCE
201738,3,0,0,0,0,0,0,28,NORMANDIE
201738,3,152,0,473,4,0,13,52,PAYS-DE-LA-LOIRE
201738,3,952,108,1796,19,2,36,93,PROVENCE-ALPES-COTE-D-AZUR
201737,3,536,0,1278,9,0,22,44,GRAND EST
201737,3,669,0,1650,11,0,27,75,NOUVELLE-AQUITAINE
201737,3,875,99,1651,11,1,21,84,AUVERGNE-RHONE-ALPES
201737,3,638,0,1309,22,0,45,27,BOURGOGNE-FRANCHE-COMTE
201737,3,1767,495,3039,53,15,91,53,BRETAGNE
201737,3,122,0,299,5,0,12,24,CENTRE-VAL-DE-LOIRE
201737,3,0,0,0,0,0,0,94,CORSE
201737,3,1629,0,3687,13,0,30,11,ILE-DE-FRANCE
201737,3,319,0,781,5,0,13,76,OCCITANIE
201737,3,1407,284,2530,23,5,41,32,HAUTS-DE-FRANCE
201737,3,0,0,0,0,0,0,28,NORMANDIE
201737,3,278,0,712,7,0,19,52,PAYS-DE-LA-LOIRE
201737,3,626,0,1383,12,0,27,93,PROVENCE-ALPES-COTE-D-AZUR
201736,3,0,0,0,0,0,0,44,GRAND EST
201736,3,545,0,1430,9,0,24,75,NOUVELLE-AQUITAINE
201736,3,599,0,1366,8,0,18,84,AUVERGNE-RHONE-ALPES
201736,3,282,0,698,10,0,24,27,BOURGOGNE-FRANCHE-COMTE
201736,3,138,0,494,4,0,15,53,BRETAGNE
201736,3,67,0,227,3,0,9,24,CENTRE-VAL-DE-LOIRE
201736,3,11,0,41,3,0,12,94,CORSE
201736,3,0,0,0,0,0,0,11,ILE-DE-FRANCE
201736,3,55,0,195,1,0,3,76,OCCITANIE
201736,3,323,0,762,5,0,12,32,HAUTS-DE-FRANCE
201736,3,36,0,178,1,0,5,28,NORMANDIE
201736,3,82,0,294,2,0,8,52,PAYS-DE-LA-LOIRE
201736,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
201735,3,0,0,0,0,0,0,44,GRAND EST
201735,3,146,0,641,2,0,10,75,NOUVELLE-AQUITAINE
201735,3,118,0,389,1,0,4,84,AUVERGNE-RHONE-ALPES
201735,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
201735,3,715,0,1706,21,0,50,53,BRETAGNE
201735,3,69,0,252,3,0,10,24,CENTRE-VAL-DE-LOIRE
201735,3,13,0,53,4,0,16,94,CORSE
201735,3,242,0,1194,2,0,10,11,ILE-DE-FRANCE
201735,3,81,0,240,1,0,4,76,OCCITANIE
201735,3,213,0,726,3,0,11,32,HAUTS-DE-FRANCE
201735,3,194,0,536,6,0,16,28,NORMANDIE
201735,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
201735,3,505,0,1217,10,0,24,93,PROVENCE-ALPES-COTE-D-AZUR
201734,3,127,0,457,2,0,8,44,GRAND EST
201734,3,51,0,238,1,0,4,75,NOUVELLE-AQUITAINE
201734,3,427,0,888,5,0,11,84,AUVERGNE-RHONE-ALPES
201734,3,119,0,352,4,0,12,27,BOURGOGNE-FRANCHE-COMTE
201734,3,715,0,1706,21,0,50,53,BRETAGNE
201734,3,180,0,474,7,0,18,24,CENTRE-VAL-DE-LOIRE
201734,3,0,0,0,0,0,0,94,CORSE
201734,3,565,0,2019,5,0,17,11,ILE-DE-FRANCE
201734,3,0,0,0,0,0,0,76,OCCITANIE
201734,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
201734,3,101,0,351,3,0,10,28,NORMANDIE
201734,3,66,0,250,2,0,7,52,PAYS-DE-LA-LOIRE
201734,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
201733,3,91,0,362,2,0,7,44,GRAND EST
201733,3,313,0,742,5,0,12,75,NOUVELLE-AQUITAINE
201733,3,0,0,0,0,0,0,84,AUVERGNE-RHONE-ALPES
201733,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
201733,3,715,0,1706,21,0,50,53,BRETAGNE
201733,3,214,0,520,8,0,20,24,CENTRE-VAL-DE-LOIRE
201733,3,0,0,0,0,0,0,94,CORSE
201733,3,565,0,3282,5,0,27,11,ILE-DE-FRANCE
201733,3,662,0,1787,11,0,30,76,OCCITANIE
201733,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
201733,3,97,0,302,3,0,9,28,NORMANDIE
201733,3,66,0,250,2,0,7,52,PAYS-DE-LA-LOIRE
201733,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
201732,3,162,0,559,3,0,10,44,GRAND EST
201732,3,944,0,1925,16,0,32,75,NOUVELLE-AQUITAINE
201732,3,437,0,1098,5,0,13,84,AUVERGNE-RHONE-ALPES
201732,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
201732,3,766,0,1769,23,0,53,53,BRETAGNE
201732,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
201732,3,0,0,0,0,0,0,94,CORSE
201732,3,83,0,314,1,0,3,11,ILE-DE-FRANCE
201732,3,280,0,953,5,0,17,76,OCCITANIE
201732,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
201732,3,0,0,0,0,0,0,28,NORMANDIE
201732,3,133,0,824,4,0,22,52,PAYS-DE-LA-LOIRE
201732,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
201731,3,233,0,630,4,0,11,44,GRAND EST
201731,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
201731,3,624,0,1414,8,0,18,84,AUVERGNE-RHONE-ALPES
201731,3,262,0,806,9,0,28,27,BOURGOGNE-FRANCHE-COMTE
201731,3,747,0,1598,22,0,47,53,BRETAGNE
201731,3,109,0,323,4,0,12,24,CENTRE-VAL-DE-LOIRE
201731,3,0,0,0,0,0,0,94,CORSE
201731,3,247,0,730,2,0,6,11,ILE-DE-FRANCE
201731,3,0,0,0,0,0,0,76,OCCITANIE
201731,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
201731,3,0,0,0,0,0,0,28,NORMANDIE
201731,3,686,0,2137,18,0,57,52,PAYS-DE-LA-LOIRE
201731,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
201730,3,212,0,720,4,0,13,44,GRAND EST
201730,3,690,0,2042,11,0,33,75,NOUVELLE-AQUITAINE
201730,3,851,0,1827,11,0,23,84,AUVERGNE-RHONE-ALPES
201730,3,396,0,1010,14,0,35,27,BOURGOGNE-FRANCHE-COMTE
201730,3,2145,0,4572,64,0,136,53,BRETAGNE
201730,3,56,0,219,2,0,8,24,CENTRE-VAL-DE-LOIRE
201730,3,0,0,0,0,0,0,94,CORSE
201730,3,128,0,510,1,0,4,11,ILE-DE-FRANCE
201730,3,0,0,0,0,0,0,76,OCCITANIE
201730,3,167,0,735,3,0,12,32,HAUTS-DE-FRANCE
201730,3,0,0,0,0,0,0,28,NORMANDIE
201730,3,607,0,1797,16,0,48,52,PAYS-DE-LA-LOIRE
201730,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
201729,3,343,0,927,6,0,16,44,GRAND EST
201729,3,524,0,1551,9,0,26,75,NOUVELLE-AQUITAINE
201729,3,602,0,1757,8,0,23,84,AUVERGNE-RHONE-ALPES
201729,3,60,0,225,2,0,8,27,BOURGOGNE-FRANCHE-COMTE
201729,3,974,0,2464,29,0,73,53,BRETAGNE
201729,3,91,0,288,3,0,10,24,CENTRE-VAL-DE-LOIRE
201729,3,0,0,0,0,0,0,94,CORSE
201729,3,1659,0,4481,14,0,37,11,ILE-DE-FRANCE
201729,3,0,0,0,0,0,0,76,OCCITANIE
201729,3,744,0,1765,12,0,29,32,HAUTS-DE-FRANCE
201729,3,0,0,0,0,0,0,28,NORMANDIE
201729,3,240,0,710,6,0,18,52,PAYS-DE-LA-LOIRE
201729,3,188,0,614,4,0,12,93,PROVENCE-ALPES-COTE-D-AZUR
201728,3,488,0,1050,9,0,19,44,GRAND EST
201728,3,28,0,183,0,0,3,75,NOUVELLE-AQUITAINE
201728,3,172,0,489,2,0,6,84,AUVERGNE-RHONE-ALPES
201728,3,240,0,711,8,0,24,27,BOURGOGNE-FRANCHE-COMTE
201728,3,5083,1366,8800,151,40,262,53,BRETAGNE
201728,3,110,0,276,4,0,10,24,CENTRE-VAL-DE-LOIRE
201728,3,0,0,0,0,0,0,94,CORSE
201728,3,287,0,758,2,0,6,11,ILE-DE-FRANCE
201728,3,0,0,0,0,0,0,76,OCCITANIE
201728,3,190,0,662,3,0,11,32,HAUTS-DE-FRANCE
201728,3,0,0,0,0,0,0,28,NORMANDIE
201728,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
201728,3,140,0,690,3,0,14,93,PROVENCE-ALPES-COTE-D-AZUR
201727,3,867,0,3271,15,0,57,44,GRAND EST
201727,3,394,0,1183,7,0,20,75,NOUVELLE-AQUITAINE
201727,3,95,0,326,1,0,4,84,AUVERGNE-RHONE-ALPES
201727,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
201727,3,2205,355,4055,66,11,121,53,BRETAGNE
201727,3,33,0,146,1,0,5,24,CENTRE-VAL-DE-LOIRE
201727,3,0,0,0,0,0,0,94,CORSE
201727,3,1327,0,3653,11,0,30,11,ILE-DE-FRANCE
201727,3,230,0,764,4,0,13,76,OCCITANIE
201727,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
201727,3,0,0,0,0,0,0,28,NORMANDIE
201727,3,111,0,419,3,0,11,52,PAYS-DE-LA-LOIRE
201727,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
201726,3,303,0,815,5,0,14,44,GRAND EST
201726,3,642,0,1617,11,0,27,75,NOUVELLE-AQUITAINE
201726,3,451,0,1148,6,0,15,84,AUVERGNE-RHONE-ALPES
201726,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
201726,3,0,0,0,0,0,0,53,BRETAGNE
201726,3,139,0,364,5,0,14,24,CENTRE-VAL-DE-LOIRE
201726,3,0,0,0,0,0,0,94,CORSE
201726,3,1620,0,3547,13,0,29,11,ILE-DE-FRANCE
201726,3,140,0,489,2,0,8,76,OCCITANIE
201726,3,130,0,384,2,0,6,32,HAUTS-DE-FRANCE
201726,3,0,0,0,0,0,0,28,NORMANDIE
201726,3,81,0,306,2,0,8,52,PAYS-DE-LA-LOIRE
201726,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
201725,3,40,0,245,1,0,5,44,GRAND EST
201725,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
201725,3,149,0,394,2,0,5,84,AUVERGNE-RHONE-ALPES
201725,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
201725,3,511,0,1696,15,0,50,53,BRETAGNE
201725,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
201725,3,0,0,0,0,0,0,94,CORSE
201725,3,0,0,0,0,0,0,11,ILE-DE-FRANCE
201725,3,304,0,812,5,0,14,76,OCCITANIE
201725,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
201725,3,0,0,0,0,0,0,28,NORMANDIE
201725,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
201725,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
201724,3,0,0,0,0,0,0,44,GRAND EST
201724,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
201724,3,345,0,811,4,0,10,84,AUVERGNE-RHONE-ALPES
201724,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
201724,3,204,0,953,6,0,28,53,BRETAGNE
201724,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
201724,3,0,0,0,0,0,0,94,CORSE
201724,3,337,0,783,3,0,7,11,ILE-DE-FRANCE
201724,3,99,0,386,2,0,7,76,OCCITANIE
201724,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
201724,3,0,0,0,0,0,0,28,NORMANDIE
201724,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
201724,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
201723,3,0,0,0,0,0,0,44,GRAND EST
201723,3,201,0,802,3,0,13,75,NOUVELLE-AQUITAINE
201723,3,274,0,782,3,0,9,84,AUVERGNE-RHONE-ALPES
201723,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
201723,3,0,0,0,0,0,0,53,BRETAGNE
201723,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
201723,3,0,0,0,0,0,0,94,CORSE
201723,3,185,0,524,2,0,5,11,ILE-DE-FRANCE
201723,3,186,0,586,3,0,10,76,OCCITANIE
201723,3,296,0,663,5,0,11,32,HAUTS-DE-FRANCE
201723,3,0,0,0,0,0,0,28,NORMANDIE
201723,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
201723,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
201722,3,267,0,791,5,0,14,44,GRAND EST
201722,3,326,0,1170,5,0,19,75,NOUVELLE-AQUITAINE
201722,3,176,0,522,2,0,6,84,AUVERGNE-RHONE-ALPES
201722,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
201722,3,77,0,474,2,0,14,53,BRETAGNE
201722,3,27,0,127,1,0,5,24,CENTRE-VAL-DE-LOIRE
201722,3,0,0,0,0,0,0,94,CORSE
201722,3,22,0,121,0,0,1,11,ILE-DE-FRANCE
201722,3,0,0,0,0,0,0,76,OCCITANIE
201722,3,296,0,663,5,0,11,32,HAUTS-DE-FRANCE
201722,3,0,0,0,0,0,0,28,NORMANDIE
201722,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
201722,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
201721,3,0,0,0,0,0,0,44,GRAND EST
201721,3,233,0,880,4,0,15,75,NOUVELLE-AQUITAINE
201721,3,61,0,398,1,0,5,84,AUVERGNE-RHONE-ALPES
201721,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
201721,3,398,0,1241,12,0,37,53,BRETAGNE
201721,3,81,0,268,3,0,10,24,CENTRE-VAL-DE-LOIRE
201721,3,0,0,0,0,0,0,94,CORSE
201721,3,0,0,0,0,0,0,11,ILE-DE-FRANCE
201721,3,0,0,0,0,0,0,76,OCCITANIE
201721,3,176,0,459,3,0,8,32,HAUTS-DE-FRANCE
201721,3,32,0,173,1,0,5,28,NORMANDIE
201721,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
