year,week,vacances_zone_c,ferie,inc_varicelle,inc_diarrhee,inc_grippe,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,nb_ope
2014,11,0,0,1296.0,9972.0,4999.0,15.142857142857142,2.142857142857143,0.0,11.099999999999998,3.0,81.28571428571429,3.7142857142857144,7.0,8.142857142857142,7.0,11.857142857142858,22.0,77.71428571428571,0.0,1025.857142857143,15.142857142857142,7.857142857142857,170.14285714285714,7.142857142857143,1702.0
2014,12,0,0,3295.0,15476.0,5944.0,13.0,3.0,0.12857142857142856,10.085714285714287,2.5714285714285716,67.14285714285714,3.4285714285714284,5.428571428571429,7.142857142857143,5.428571428571429,15.142857142857142,47.0,81.28571428571429,1.0142857142857142,1019.0,13.0,6.571428571428571,197.0,10.0,1673.0
2014,13,0,0,2303.0,13126.0,2582.0,11.571428571428571,1.7142857142857142,0.0,10.1,2.5714285714285716,17.142857142857142,0.42857142857142855,3.5714285714285716,5.857142857142857,3.5714285714285716,19.857142857142858,44.285714285714285,72.0,0.3428571428571429,1013.2857142857143,11.571428571428571,8.857142857142858,162.42857142857142,12.428571428571429,1687.0
2014,14,0,0,1929.0,18508.0,4647.0,14.428571428571429,5.0,0.0,9.942857142857141,2.7142857142857144,20.857142857142858,5.571428571428571,7.428571428571429,8.857142857142858,7.428571428571429,17.714285714285715,54.142857142857146,81.57142857142857,0.2,1011.7142857142857,14.428571428571429,6.857142857142857,174.28571428571428,11.285714285714286,1844.0
2014,15,2,0,3373.0,13502.0,2854.0,17.857142857142858,4.857142857142857,0.0,11.228571428571428,3.7142857142857144,73.42857142857143,5.857142857142857,10.0,11.0,10.0,13.142857142857142,35.285714285714285,75.42857142857143,0.2285714285714286,1019.8571428571429,17.857142857142858,7.142857142857143,182.71428571428572,8.142857142857142,1683.0
2014,16,7,0,1971.0,6587.0,692.0,15.571428571428571,2.142857142857143,0.0,11.657142857142857,3.142857142857143,74.28571428571429,0.8571428571428571,7.0,8.428571428571429,7.0,16.285714285714285,24.428571428571427,63.285714285714285,0.0,1015.5714285714286,15.571428571428571,8.857142857142858,111.57142857142857,9.714285714285714,1536.0
2014,17,7,1,1886.0,7026.0,162.0,14.0,1.7142857142857142,0.0,11.857142857142856,2.857142857142857,21.142857142857142,5.142857142857143,7.0,8.0,7.0,11.142857142857142,66.42857142857143,85.28571428571429,0.8428571428571429,1013.5714285714286,14.0,5.714285714285714,226.71428571428572,7.714285714285714,1591.0
2014,18,0,1,4642.0,12928.0,788.0,11.714285714285714,3.7142857142857144,0.0,10.742857142857144,2.2857142857142856,11.428571428571429,4.857142857142857,5.714285714285714,7.428571428571429,5.714285714285714,15.714285714285714,77.42857142857143,87.28571428571429,2.0714285714285716,1016.4285714285714,11.714285714285714,5.857142857142857,223.0,11.0,1552.0
2014,19,0,1,2379.0,8472.0,0.0,17.428571428571427,3.7142857142857144,0.0,11.928571428571429,3.2857142857142856,59.57142857142857,6.857142857142857,10.142857142857142,10.857142857142858,10.142857142857142,12.857142857142858,59.57142857142857,79.85714285714286,0.6,1018.5714285714286,17.428571428571427,7.0,234.28571428571428,8.571428571428571,1560.0
2014,20,0,0,5256.0,7519.0,112.0,15.428571428571429,3.7142857142857144,0.0,13.771428571428572,3.142857142857143,85.57142857142857,3.142857142857143,7.285714285714286,9.285714285714286,7.285714285714286,17.142857142857142,35.142857142857146,71.0,0.09999999999999999,1022.0,15.428571428571429,7.571428571428571,168.28571428571428,11.571428571428571,1788.0
2014,21,0,0,3018.0,11299.0,56.0,17.428571428571427,6.0,0.0,13.357142857142858,3.4285714285714284,38.57142857142857,7.0,10.428571428571429,11.571428571428571,10.428571428571429,21.285714285714285,46.285714285714285,77.14285714285714,2.6,1011.0,17.428571428571427,8.285714285714286,168.14285714285714,14.571428571428571,1715.0
2014,22,0,1,3182.0,11995.0,0.0,16.285714285714285,3.857142857142857,0.0,12.785714285714286,3.0,6.428571428571429,6.714285714285714,9.428571428571429,10.142857142857142,9.428571428571429,11.571428571428571,63.285714285714285,83.0,1.4714285714285718,1018.4285714285714,16.285714285714285,5.142857142857143,208.14285714285714,7.714285714285714,1613.0
2014,23,0,0,9390.0,22279.0,0.0,21.714285714285715,6.857142857142857,0.0,13.785714285714286,4.142857142857143,50.285714285714285,7.857142857142857,13.857142857142858,14.571428571428571,13.857142857142858,14.285714285714286,31.142857142857142,69.28571428571429,0.41428571428571426,1015.7142857142857,21.714285714285715,8.428571428571429,177.28571428571428,9.285714285714286,1945.0
2014,24,0,1,7381.0,11773.0,0.0,25.285714285714285,11.857142857142858,0.0,14.357142857142858,5.142857142857143,87.14285714285714,12.571428571428571,18.285714285714285,19.0,18.285714285714285,14.0,27.857142857142858,72.0,1.4571428571428573,1018.7142857142857,25.285714285714285,8.0,141.14285714285714,8.714285714285714,2345.0
2014,25,0,0,4719.0,12940.0,0.0,23.714285714285715,9.428571428571429,0.0,14.5,4.571428571428571,44.0,10.0,16.0,16.714285714285715,16.0,14.428571428571429,31.428571428571427,70.14285714285714,1.1285714285714286,1016.8571428571429,23.714285714285715,8.0,86.0,8.714285714285714,1890.0
2014,26,0,0,2958.0,9847.0,2650.0,21.285714285714285,10.428571428571429,0.0,13.085714285714285,4.428571428571429,4.285714285714286,12.0,15.428571428571429,15.857142857142858,15.428571428571429,13.0,51.0,81.0,1.1857142857142857,1015.0,21.285714285714285,7.0,180.28571428571428,8.714285714285714,1744.0
2014,27,2,0,2458.0,8637.0,2393.0,22.571428571428573,10.714285714285714,0.0,12.928571428571429,4.285714285714286,37.42857142857143,12.857142857142858,15.857142857142858,16.428571428571427,15.857142857142858,10.571428571428571,50.0,83.85714285714286,1.9142857142857141,1016.0,22.571428571428573,6.0,174.85714285714286,6.714285714285714,1801.0
2014,28,7,0,2635.0,6182.0,1188.0,16.142857142857142,9.571428571428571,0.0,10.785714285714286,3.2857142857142856,85.0,10.571428571428571,11.714285714285714,12.142857142857142,11.714285714285714,13.285714285714286,87.28571428571429,91.71428571428571,2.6999999999999997,1017.8571428571429,16.142857142857142,4.857142857142857,289.0,9.0,1569.0
2014,29,7,1,1441.0,6596.0,1357.0,26.428571428571427,12.857142857142858,0.0,14.071428571428571,5.285714285714286,60.857142857142854,11.857142857142858,18.857142857142858,19.142857142857142,18.857142857142858,13.571428571428571,26.857142857142858,68.42857142857143,0.7000000000000001,1016.4285714285714,26.428571428571427,8.142857142857142,171.57142857142858,8.428571428571429,1926.0
2014,30,7,0,1768.0,3587.0,1103.0,23.142857142857142,11.428571428571429,0.0,13.485714285714286,4.714285714285714,12.285714285714286,13.142857142857142,17.0,17.428571428571427,17.0,12.571428571428571,52.142857142857146,80.57142857142857,1.4857142857142858,1015.5714285714286,23.142857142857142,6.571428571428571,195.14285714285714,8.285714285714286,1612.0
2014,31,7,0,88.0,8538.0,3289.0,21.0,9.857142857142858,0.0,12.271428571428572,4.142857142857143,25.714285714285715,12.428571428571429,15.428571428571429,16.0,15.428571428571429,10.714285714285714,60.0,84.71428571428571,1.157142857142857,1013.4285714285714,21.0,5.857142857142857,228.85714285714286,7.142857142857143,1644.0
2014,32,7,0,450.0,6724.0,0.0,23.857142857142858,11.0,0.0,13.414285714285715,4.571428571428571,77.14285714285714,13.428571428571429,17.142857142857142,17.428571428571427,17.142857142857142,10.714285714285714,50.714285714285715,81.28571428571429,1.8285714285714285,1015.8571428571429,23.857142857142858,6.571428571428571,195.57142857142858,7.0,1385.0
2014,33,7,1,599.0,6597.0,0.0,18.428571428571427,6.714285714285714,0.0,13.071428571428571,3.857142857142857,72.85714285714286,8.857142857142858,12.285714285714286,13.0,12.285714285714286,11.428571428571429,47.42857142857143,80.57142857142857,0.37142857142857144,1018.1428571428571,18.428571428571427,6.285714285714286,240.14285714285714,7.571428571428571,1188.0
2014,34,7,0,171.0,8771.0,275.0,19.428571428571427,4.571428571428571,0.0,12.442857142857141,3.7142857142857144,21.285714285714285,7.428571428571429,12.142857142857142,12.428571428571429,12.142857142857142,10.285714285714286,34.714285714285715,75.14285714285714,0.07142857142857142,1017.2857142857143,19.428571428571427,7.142857142857143,228.57142857142858,6.714285714285714,1345.0
2014,35,7,0,780.0,9426.0,715.0,21.714285714285715,9.571428571428571,0.0,10.542857142857143,4.285714285714286,15.571428571428571,11.428571428571429,15.428571428571429,15.714285714285714,15.428571428571429,10.714285714285714,46.714285714285715,81.28571428571429,0.9285714285714286,1017.2857142857143,21.714285714285715,6.857142857142857,211.14285714285714,6.714285714285714,1473.0
2014,36,1,0,2494.0,8102.0,1769.0,23.428571428571427,9.142857142857142,0.0,11.414285714285713,4.285714285714286,68.42857142857143,9.0,14.857142857142858,15.428571428571429,14.857142857142858,13.142857142857142,16.428571428571427,72.14285714285714,0.19999999999999998,1015.2857142857143,23.428571428571427,8.571428571428571,126.42857142857143,7.714285714285714,1634.0
2014,37,0,0,0.0,16654.0,10047.0,22.285714285714285,10.571428571428571,0.0,10.857142857142858,4.428571428571429,79.28571428571429,11.428571428571429,15.142857142857142,15.571428571428571,15.142857142857142,12.714285714285714,43.285714285714285,80.14285714285714,0.8142857142857142,1015.8571428571429,22.285714285714285,6.714285714285714,134.28571428571428,7.285714285714286,1750.0
2014,38,0,0,0.0,11964.0,4528.0,22.428571428571427,11.142857142857142,0.0,11.599999999999998,4.571428571428571,25.714285714285715,12.571428571428571,15.571428571428571,16.285714285714285,15.571428571428571,13.571428571428571,35.857142857142854,83.0,2.2,1012.8571428571429,22.428571428571427,6.857142857142857,155.85714285714286,8.142857142857142,1753.0
